,ID,Cardio_service,MMA_service,Cycling_service,HSI_unlimited,Total_Revenues_Package,Total_Discount_Promo,Duration,Observed,W,Province_Quebec
12710885,9500159160711825,1,0,1,0,117.95,0.0,245.0,True,241.0,0
9353012,9500122754551825,1,1,1,1,179.49,83.0,192.0,False,162.0,0
1453395,9500036073101825,1,0,1,1,148.94,0.0,85.0,True,84.0,0
18839423,9600082496201825,1,0,0,1,85.0,20.0,31.0,True,7.0,1
6697765,9500093645511825,1,0,1,0,0.0,0.0,306.0,True,303.0,0
7415537,9500101810851825,0,0,1,0,60.99,0.0,234.0,True,226.0,0
9309394,9500122262351825,1,0,1,0,97.95,0.0,20.0,True,19.0,0
6923075,9500095906271825,1,0,0,1,103.0,16.0,117.0,False,87.0,0
9542256,9500124593801825,1,1,0,1,146.99,47.0,36.0,False,6.0,0
1238151,9500031564741825,0,0,1,0,0.0,0.0,38.0,True,21.0,0
9765615,9500127659681825,1,0,0,1,93.0,10.0,87.0,False,57.0,0
15201137,9500217987861825,1,1,0,1,103.0,0.0,14.0,False,-16.0,0
12008219,9500150727761825,1,1,0,1,160.94,20.0,70.0,False,40.0,0
13650820,9500169413591825,1,0,0,1,93.0,0.0,29.0,False,-1.0,0
15213697,9500218359191825,1,0,0,1,113.0,12.0,14.0,False,-16.0,0
19797247,9600105098131825,1,1,1,1,164.94,30.0,183.0,False,153.0,1
6846461,9500094999691825,1,0,1,1,0.0,0.0,13.0,True,5.0,0
20147754,9600113172991825,0,1,1,0,85.48,0.0,114.0,False,84.0,1
15651107,9500243174931825,0,0,1,0,0.0,0.0,5.0,True,-25.0,0
12950421,9500160747631825,1,1,1,1,216.48000000000002,36.0,212.0,False,182.0,0
16827981,9600034088251825,1,1,1,0,117.44,22.0,356.0,False,326.0,1
13708353,9500171753951825,1,0,1,1,135.5,0.0,28.0,False,-2.0,0
12384654,9500156309871825,0,1,1,0,91.99,0.0,97.0,True,94.0,0
8270581,9500111147961825,1,0,0,1,114.95,0.0,53.0,False,23.0,0
3117139,9500053324531825,1,1,1,1,214.48000000000002,48.0,98.0,False,68.0,0
8349301,9500112418541825,1,1,1,1,144.99,0.0,111.0,False,81.0,0
15471170,9500229769361825,1,0,1,0,0.0,0.0,0.0,True,-20.0,0
3737726,9500061173171825,1,0,1,1,200.49,26.0,311.0,False,281.0,0
9025111,9500119546621825,0,1,1,0,144.48,20.0,154.0,False,124.0,0
11592899,9500146714381825,0,0,1,0,47.5,20.0,56.0,False,26.0,0
8169128,9500109624761825,1,1,1,0,159.44,48.0,359.0,False,329.0,0
20729316,9600130478601825,1,1,1,0,136.93,0.0,312.0,True,309.0,1
1843761,9500039466191825,1,0,1,0,157.44,0.0,89.0,False,59.0,0
7404876,9500101752441825,1,0,0,1,90.0,0.0,31.0,True,7.0,0
22604170,9600194113421825,0,0,1,0,23.0,0.0,22.0,False,-8.0,1
16655058,9600032191311825,0,1,0,0,34.99,0.0,28.0,True,22.0,1
22413935,9600183312281825,1,0,1,1,110.0,35.0,25.0,False,-5.0,1
13106719,9500161977131825,1,0,0,0,64.95,0.0,177.0,True,172.0,0
23028501,9600219839811825,1,0,1,1,105.0,51.0,13.0,False,-17.0,1
1642289,9500037832931825,0,1,1,0,121.47999999999999,0.0,54.0,False,24.0,0
19236857,9600091366361825,1,1,1,1,131.99,44.0,242.0,False,212.0,1
19156413,9600088002321825,0,0,1,0,25.0,0.0,72.0,False,42.0,1
15354312,9500223747361825,1,1,1,1,210.49,76.5,12.0,False,-18.0,0
21565871,9600151213741825,1,1,1,0,153.93,24.0,206.0,False,176.0,1
12525034,9500157783491825,1,0,0,1,93.0,0.0,37.0,False,7.0,0
23019125,9600219149521825,1,0,1,1,156.0,11.0,8.0,True,-17.0,1
15418895,9500226781441825,1,0,0,1,103.0,15.0,11.0,False,-19.0,0
8835346,9500117169211825,1,0,1,1,175.49,0.0,194.0,False,164.0,0
14749394,9500202890761825,1,1,1,0,0.0,0.0,15.0,True,-11.0,0
3694106,9500060738741825,1,1,1,0,213.43,0.0,30.0,False,0.0,0
3290782,9500055992001825,0,1,0,0,56.99,0.0,94.0,False,64.0,0
869711,9500026293641825,1,0,1,1,143.95,0.0,118.0,True,104.0,0
12384410,9500156306071825,1,1,0,0,0.0,0.0,102.0,True,95.0,0
11553004,9500146160601825,1,0,0,1,98.0,10.0,43.0,False,13.0,0
3538287,9500058710131825,1,1,1,0,211.43,0.0,99.0,False,69.0,0
20235850,9600115084001825,1,0,1,1,100.0,20.0,265.0,False,235.0,1
14530081,9500195900471825,1,1,1,0,0.0,0.0,6.0,True,-9.0,0
20465445,9600121510101825,0,1,1,0,92.48,0.0,105.0,False,75.0,1
2781313,9500048708001825,0,0,1,0,88.99,0.0,100.0,True,90.0,0
7728932,9500105052911825,1,1,1,1,248.48000000000002,67.0,246.0,False,216.0,0
16624476,9600031832461825,1,0,1,1,105.0,24.0,304.0,False,274.0,1
11212671,9500142623861825,1,1,1,0,161.99,0.0,19.0,True,6.0,0
14497664,9500195007721825,1,1,0,1,170.99,82.99000000000001,22.0,False,-8.0,0
1809148,9500039153091825,1,0,1,0,135.44,16.0,162.0,False,132.0,0
2249977,9500043119461825,1,1,0,0,0.0,0.0,73.0,True,67.0,0
8553175,9500114266121825,0,0,1,0,32.5,0.0,187.0,False,157.0,0
12183856,9500153241511825,1,1,1,1,230.48000000000002,26.0,75.0,False,45.0,0
338760,9500019317951825,1,1,1,0,0.0,0.0,28.0,True,7.0,0
22692092,9600199868631825,1,0,1,1,105.0,55.0,20.0,False,-10.0,1
21070123,9600140247931825,1,0,1,1,82.45,20.0,205.0,False,175.0,1
688033,9500024317121825,1,1,0,0,122.94,0.0,97.0,False,67.0,0
8848742,9500117309711825,1,1,0,1,164.99,72.99000000000001,135.0,False,105.0,0
22448767,9600185306961825,1,1,0,0,94.99000000000001,0.0,5.0,True,-5.0,1
1191264,9500031175421825,0,0,1,0,77.49,0.0,471.0,False,441.0,0
2997986,9500051001651825,1,1,1,0,163.93,0.0,136.0,True,126.0,0
22215332,9600172599901825,1,1,1,1,162.44,45.0,28.0,False,-2.0,1
5148338,9500076264981825,1,0,0,1,80.95,0.0,54.0,False,24.0,0
16658180,9600032311021825,1,1,1,0,51.99,0.0,95.0,True,90.0,1
152760,9500017221521825,1,1,1,0,0.0,0.0,241.0,True,234.0,0
14033083,9500182515591825,1,0,1,1,128.0,30.0,26.0,False,-4.0,0
6506093,9500091381121825,1,1,1,0,187.43,0.0,297.0,False,267.0,0
13196338,9500163196711825,1,0,1,1,162.49,20.0,75.0,False,45.0,0
3376357,9500056918661825,0,0,1,0,69.49,0.0,496.0,True,475.0,0
20178654,9600113691671825,0,1,0,0,39.99,0.0,85.0,True,83.0,1
6415510,9500090586581825,1,0,1,1,180.49,20.0,97.0,False,67.0,0
17378842,9600050490231825,0,1,1,0,0.0,0.0,349.0,True,334.0,1
14225857,9500187241341825,1,0,0,1,93.0,30.0,24.0,False,-6.0,0
8091472,9500109019951825,1,0,0,1,114.95,0.0,187.0,False,157.0,0
15091622,9500214356781825,0,0,1,0,32.5,0.0,15.0,False,-15.0,0
14858855,9500206455411825,1,0,0,0,0.0,0.0,11.0,True,-13.0,0
1291870,9500032383221825,1,0,0,1,98.95,10.0,28.0,True,12.0,0
7208642,9500098942681825,1,1,1,0,0.0,0.0,286.0,True,272.0,0
15709923,9500253409321825,1,0,1,1,160.5,50.5,1.0,False,-29.0,0
3799702,9500061984651825,1,0,0,1,93.0,20.0,46.0,False,16.0,0
7756823,9500105315521825,1,0,1,0,157.44,0.0,335.0,False,305.0,0
11505734,9500145437771825,1,1,1,1,170.94,0.0,26.0,True,15.0,0
11123615,9500141417961825,0,1,1,0,90.48,20.0,71.0,False,41.0,0
13928345,9500180059711825,1,0,0,1,93.0,0.0,26.0,False,-4.0,0
18837137,9600082481761825,1,1,1,1,205.99,66.99000000000001,276.0,False,246.0,1
22435022,9600184532121825,1,0,1,1,110.0,40.0,25.0,False,-5.0,1
9057524,9500119813011825,1,1,0,1,138.94,0.0,34.0,True,32.0,0
8485194,9500113746631825,1,0,1,1,136.45,20.0,228.0,False,198.0,0
15685707,9500248082441825,1,1,1,1,228.49,64.5,2.0,False,-28.0,0
15372990,9500224477631825,1,0,1,1,133.5,35.5,12.0,False,-18.0,0
8706626,9500115892521825,0,0,1,0,69.49,0.0,142.0,False,112.0,0
23188673,9600241596881825,1,1,1,1,145.99,48.0,5.0,False,-25.0,1
2562062,9500046315901825,1,0,1,0,0.0,0.0,20.0,True,19.0,0
15515911,9500232905501825,1,0,1,1,135.5,54.5,9.0,False,-21.0,0
23233283,9600252287221825,0,0,1,0,0.0,0.0,1.0,False,-29.0,1
316166,9500019030671825,1,1,0,1,156.99,16.0,85.0,False,55.0,0
733345,9500024843561825,1,0,0,1,98.95,0.0,22.0,True,20.0,0
14437995,9500193059821825,1,1,1,1,190.49,0.0,22.0,False,-8.0,0
14231054,9500187390171825,1,0,0,0,0.0,0.0,6.0,True,-6.0,0
22318256,9600178395851825,1,0,1,0,0.0,0.0,14.0,True,-3.0,1
12153103,9500152957991825,1,0,0,1,98.0,0.0,99.0,False,69.0,0
17879948,9600059179061825,0,0,1,0,59.49,12.0,338.0,False,308.0,1
9138534,9500120463281825,1,1,1,1,214.98,0.0,143.0,True,133.0,0
9767918,9500127684341825,0,1,1,0,90.48,18.0,93.0,False,63.0,0
21995304,9600162038251825,1,0,1,0,84.94,0.0,36.0,True,34.0,1
12945474,9500160716451825,1,1,1,0,194.43,36.0,196.0,False,166.0,0
22566107,9600191830081825,0,0,1,0,24.0,0.0,23.0,False,-7.0,1
21034072,9600139838581825,1,1,1,1,201.93,51.0,148.0,False,118.0,1
23193087,9600242336811825,1,0,1,1,107.95,29.0,5.0,False,-25.0,1
608606,9500023165821825,1,0,1,1,120.0,0.0,458.0,True,455.0,0
21316108,9600145888391825,1,1,1,0,0.0,0.0,99.0,True,72.0,1
10895558,9500138404221825,1,1,1,1,227.48000000000002,30.0,139.0,False,109.0,0
2676412,9500047677661825,0,0,1,0,87.49,0.0,170.0,False,140.0,0
13886839,9500178909101825,1,0,0,0,0.0,0.0,7.0,True,-3.0,0
19247808,9600091569491825,1,1,1,0,151.93,0.0,283.0,False,253.0,1
2980711,9500050797991825,0,0,1,0,32.5,0.0,144.0,True,128.0,0
2807013,9500049009121825,1,0,1,0,77.49,0.0,91.0,True,71.0,0
21104956,9600140682201825,0,1,0,0,0.0,0.0,335.0,True,330.0,1
13728835,9500173195971825,1,0,0,1,90.0,0.0,17.0,True,-2.0,0
15386496,9500225033751825,1,1,1,1,213.49,107.5,11.0,False,-19.0,0
17595201,9600053382101825,1,0,0,1,75.0,0.0,264.0,False,234.0,1
17138384,9600042081581825,1,0,0,1,75.0,12.0,41.0,False,11.0,1
10401185,9500134153401825,1,0,1,1,128.0,26.0,50.0,False,20.0,0
1733666,9500038560401825,1,0,1,1,138.45,0.0,53.0,False,23.0,0
22572862,9600192194551825,1,0,1,1,77.01,0.0,23.0,False,-7.0,1
15413572,9500226480141825,1,1,0,1,141.99,47.0,11.0,False,-19.0,0
15713573,9500255069201825,1,0,0,1,103.0,43.0,0.0,False,-30.0,0
2992855,9500050962981825,1,0,1,0,108.45,32.0,50.0,False,20.0,0
10529493,9500135504431825,1,1,0,1,147.94,28.0,263.0,False,233.0,0
1052853,9500030026941825,1,1,1,0,0.0,0.0,42.0,True,27.0,0
10740268,9500136975251825,0,0,1,0,69.49,10.0,40.0,False,10.0,0
10143077,9500131382721825,1,1,1,1,215.43,0.0,512.0,False,482.0,0
5834252,9500084157501825,1,0,1,0,0.0,0.0,195.0,True,176.0,0
16057503,9600024068611825,1,0,0,1,75.0,0.0,41.0,False,11.0,1
5980549,9500085696551825,1,0,1,0,127.45,0.0,40.0,True,26.0,0
11358321,9500144038321825,1,0,1,1,100.95,0.0,143.0,True,127.0,0
14666239,9500200197961825,1,1,1,0,0.0,0.0,0.0,True,-10.0,0
5515514,9500080483951825,0,1,1,0,0.0,0.0,187.0,True,180.0,0
19803049,9600105285161825,1,1,1,1,176.93,0.0,183.0,False,153.0,1
2447288,9500044856741825,1,0,0,1,80.95,0.0,58.0,False,28.0,0
20691015,9600129911341825,1,0,1,0,96.94,0.0,63.0,False,33.0,1
8681557,9500115443151825,1,0,0,1,93.0,0.0,97.0,False,67.0,0
16427752,9600028770121825,1,1,1,0,136.93,32.0,356.0,False,326.0,1
10647601,9500136287021825,1,0,1,1,170.49,18.0,301.0,False,271.0,0
8002978,9500108129521825,1,0,0,1,93.0,0.0,39.0,False,9.0,0
4940711,9500073510061825,1,1,0,1,136.99,0.0,103.0,False,73.0,0
3850817,9500062520231825,1,1,1,1,201.49,36.0,36.0,False,6.0,0
16212058,9600026897971825,1,0,0,1,85.0,10.0,52.0,True,40.0,1
18918490,9600083096971825,1,1,1,1,148.99,42.0,355.0,False,325.0,1
6517537,9500091440371825,1,0,1,1,167.49,32.0,266.0,False,236.0,0
20747811,9600130777841825,1,0,1,1,94.0,0.0,46.0,True,33.0,1
4815514,9500072612621825,1,1,1,0,187.43,0.0,335.0,False,305.0,0
23117318,9600229504761825,0,0,1,0,19.0,32.99,10.0,False,-20.0,1
21633517,9600151864271825,0,1,1,0,0.0,0.0,13.0,True,5.0,1
2564405,9500046350471825,1,0,1,1,175.49,38.0,162.0,False,132.0,0
9514845,9500124234691825,1,0,1,1,90.0,0.0,18.0,True,7.0,0
20095126,9600111833451825,1,1,1,0,121.44,24.0,127.0,False,97.0,1
21812494,9600155565531825,0,1,0,0,0.0,0.0,90.0,True,79.0,1
1283037,9500032231751825,0,0,1,0,77.49,0.0,230.0,False,200.0,0
2317575,9500043656521825,1,1,1,1,200.49,84.99000000000001,179.0,False,149.0,0
20765566,9600131011471825,1,0,1,0,71.45,15.0,270.0,False,240.0,1
6185877,9500088234411825,1,1,1,1,228.49,70.0,198.0,False,168.0,0
12867215,9500160255421825,1,0,1,0,144.44,12.0,405.0,False,375.0,0
15629576,9500241236361825,1,0,0,1,113.0,23.0,6.0,False,-24.0,0
17503782,9600052459361825,0,1,1,0,73.48,0.0,255.0,True,238.0,1
9970579,9500129462201825,1,1,1,1,166.5,80.0,228.0,True,212.0,0
6568061,9500092292181825,1,1,1,0,173.93,0.0,26.0,True,22.0,0
9997463,9500129660611825,0,1,1,0,113.47999999999999,0.0,242.0,False,212.0,0
7435392,9500102093321825,1,0,0,1,93.0,0.0,36.0,False,6.0,0
23212634,9600245516601825,1,0,0,0,70.0,10.0,4.0,False,-26.0,1
12792527,9500159742941825,1,0,1,0,157.44,0.0,286.0,False,256.0,0
341669,9500019342521825,1,1,1,1,200.49,56.99,48.0,False,18.0,0
5928468,9500085088021825,1,0,0,0,0.0,0.0,36.0,True,10.0,0
3861163,9500062646971825,1,1,1,0,196.43,32.0,76.0,False,46.0,0
8397170,9500112792011825,1,1,0,1,160.99,0.0,111.0,False,81.0,0
6058587,9500086883231825,1,0,1,1,170.49,0.0,374.0,False,344.0,0
5612900,9500081265481825,0,1,1,0,145.48,0.0,193.0,False,163.0,0
15662052,9500244463261825,1,0,1,1,150.5,40.5,4.0,False,-26.0,0
3079874,9500052251781825,0,0,1,0,65.49,0.0,115.0,False,85.0,0
11510234,9500145472571825,1,0,1,0,143.44,0.0,311.0,False,281.0,0
463254,9500020991131825,1,0,0,1,103.0,6.0,110.0,False,80.0,0
8577868,9500114460571825,1,0,1,1,158.44,0.0,186.0,False,156.0,0
14799073,9500204586891825,0,0,1,0,0.0,0.0,4.0,True,-12.0,0
10812323,9500137763521825,1,0,1,0,143.44,0.0,456.0,False,426.0,0
10025416,9500129866631825,1,0,0,1,109.95,0.0,210.0,True,209.0,0
18281696,9600066126621825,1,0,1,0,72.95,10.0,20.0,True,16.0,1
16465182,9600029103591825,1,1,1,1,148.99,30.0,380.0,False,350.0,1
21287687,9600145033331825,1,0,0,1,130.95,0.0,80.0,True,78.0,1
10184075,9500131756211825,1,1,1,1,224.49,122.99000000000001,461.0,False,431.0,0
9591485,9500125251071825,1,0,1,1,166.5,0.0,18.0,True,5.0,0
23182958,9600240573611825,1,0,0,0,0.0,0.0,2.0,True,-24.0,1
4955568,9500073652951825,1,0,1,1,150.44,30.0,63.0,False,33.0,0
5798121,9500083864561825,1,0,1,1,150.44,0.0,65.0,False,35.0,0
12509634,9500157667401825,1,1,1,0,175.44,77.99000000000001,76.0,False,46.0,0
19823587,9600107119891825,1,1,1,1,133.94,40.0,179.0,False,149.0,1
18598403,9600075070361825,1,0,0,0,0.0,0.0,37.0,True,21.0,1
3366990,9500056874921825,1,0,1,1,175.49,32.0,277.0,False,247.0,0
23057950,9600222516931825,1,0,1,1,100.0,27.0,12.0,False,-18.0,1
8419175,9500112993241825,1,1,1,1,174.49,5.0,119.0,False,89.0,0
20066266,9600111370511825,1,0,1,0,94.94,16.0,166.0,False,136.0,1
22880505,9600211006101825,1,0,1,1,110.0,0.0,16.0,False,-14.0,1
15661224,9500244366651825,1,1,1,1,232.49,72.5,4.0,False,-26.0,0
12141208,9500152874321825,1,1,1,1,229.48000000000002,48.0,76.0,False,46.0,0
23022798,9600219400561825,1,1,1,1,169.99,112.99000000000001,13.0,False,-17.0,1
19224122,9600090522131825,0,0,1,0,4.0,0.0,90.0,False,60.0,1
2522327,9500045809121825,1,0,0,1,93.0,0.0,117.0,False,87.0,0
6356946,9500089944651825,0,0,1,0,69.49,0.0,131.0,False,101.0,0
15617429,9500240123751825,1,0,1,1,150.5,63.5,6.0,False,-24.0,0
21883469,9600156621871825,1,0,1,0,0.0,0.0,27.0,True,8.0,1
22252178,9600174737991825,1,1,1,1,153.99,0.0,28.0,False,-2.0,1
13187879,9500163039071825,1,1,0,0,64.95,0.0,49.0,True,44.0,0
4440368,9500069663741825,1,0,0,1,98.95,0.0,45.0,True,31.0,0
22986238,9600216971771825,1,1,1,0,0.0,0.0,2.0,True,-16.0,1
17780828,9600057751551825,0,1,1,0,121.48,0.0,137.0,False,107.0,1
20029483,9600110603941825,0,0,1,0,34.5,0.0,251.0,False,221.0,1
23121394,9600230201471825,1,1,1,1,166.99,74.0,10.0,False,-20.0,1
4664293,9500071624371825,1,0,0,0,74.95,18.0,360.0,False,330.0,0
23082874,9600224982031825,0,0,1,0,9.0,0.0,1.0,True,-19.0,1
15097831,9500214565001825,1,0,0,1,113.0,50.0,15.0,False,-15.0,0
600604,9500023014691825,1,1,1,1,182.49,42.0,122.0,False,92.0,0
13702059,9500171251921825,1,0,0,0,0.0,0.0,8.0,True,-1.0,0
22843973,9600209160731825,1,0,0,1,75.0,0.0,17.0,False,-13.0,1
8281125,9500111281191825,1,0,0,1,93.0,30.0,46.0,False,16.0,0
18976014,9600084007361825,1,1,1,1,168.94,47.0,337.0,True,333.0,1
15089731,9500214279231825,1,1,1,0,0.0,0.0,0.0,True,-15.0,0
6984453,9500096738451825,0,1,1,0,113.47999999999999,0.0,257.0,False,227.0,0
6009219,9500086180981825,1,1,0,1,148.94,0.0,50.0,False,20.0,0
21894945,9600156995851825,1,0,1,1,110.95,75.95,24.0,True,8.0,1
21617838,9600151707931825,1,0,0,1,83.45,10.0,35.0,False,5.0,1
11892488,9500149309581825,1,0,0,1,103.0,10.0,276.0,False,246.0,0
7057398,9500097457421825,1,1,1,0,200.43,18.0,127.0,False,97.0,0
12237914,9500153795771825,1,0,0,1,103.0,0.0,38.0,False,8.0,0
5096171,9500075651911825,1,1,1,1,35.0,0.0,81.0,False,51.0,0
5525734,9500080571151825,1,1,1,0,149.49,36.0,46.0,False,16.0,0
1594966,9500037451441825,1,1,1,0,0.0,0.0,407.0,True,386.0,0
10850545,9500138028851825,1,1,1,0,235.43,0.0,144.0,False,114.0,0
8962765,9500119049491825,1,1,1,1,219.48,48.0,56.0,False,26.0,0
22863618,9600210208001825,1,1,1,1,35.0,0.0,15.0,False,-15.0,1
22788059,9600205895241825,1,0,1,1,99.0,56.0,18.0,False,-12.0,1
15643192,9500242397541825,1,0,0,0,0.0,0.0,0.0,True,-25.0,0
2028637,9500041066501825,0,1,1,0,81.99000000000001,0.0,38.0,False,8.0,0
5214993,9500077264881825,1,0,1,0,143.44,0.0,157.0,False,127.0,0
9609288,9500125528121825,1,1,1,1,206.48000000000002,22.0,74.0,False,44.0,0
4039706,9500064558401825,1,0,0,1,90.0,0.0,19.0,True,4.0,0
17153839,9600042465701825,1,0,1,0,0.0,0.0,27.0,True,12.0,1
22938186,9600213950531825,1,0,0,1,85.0,0.0,15.0,False,-15.0,1
15686964,9500248295881825,0,0,1,0,25.0,0.0,3.0,False,-27.0,0
11155541,9500141792831825,1,0,0,0,73.0,0.0,72.0,False,42.0,0
20897226,9600134690071825,0,0,1,0,25.0,0.0,292.0,False,262.0,1
18192392,9600065049501825,1,1,1,0,128.44,30.0,368.0,False,338.0,1
7538876,9500103115181825,0,1,1,0,84.99000000000001,0.0,16.0,True,13.0,0
18668589,9600076355221825,1,1,1,1,143.94,20.0,168.0,True,164.0,1
14564850,9500197037071825,1,0,1,1,130.5,43.0,21.0,False,-9.0,0
14946141,9500209245731825,1,1,1,1,190.49,87.5,16.0,False,-14.0,0
22841164,9600209013641825,1,1,1,1,166.44,83.5,17.0,False,-13.0,1
6273365,9500089197771825,1,0,0,1,109.95,0.0,43.0,True,25.0,0
8775521,9500116598651825,1,1,1,1,249.43,89.99000000000001,199.0,False,169.0,0
5614727,9500081276371825,0,1,1,0,131.48,0.0,180.0,True,160.0,0
7791879,9500105622681825,0,0,1,0,47.49,0.0,96.0,False,66.0,0
9104203,9500120210571825,0,0,1,0,77.49,0.0,230.0,False,200.0,0
16012606,9600022714631825,1,1,1,0,160.93,0.0,175.0,False,145.0,1
14183133,9500186131701825,1,1,1,1,195.49,0.0,25.0,False,-5.0,0
3430210,9500057308131825,1,0,0,0,0.0,0.0,66.0,True,48.0,0
13001036,9500161041311825,0,0,1,0,73.49,0.0,351.0,True,334.0,0
16613071,9600031650861825,1,0,1,0,61.95,0.0,130.0,False,100.0,1
10444896,9500134730671825,1,1,1,1,157.44,48.0,45.0,False,15.0,0
5395076,9500079367311825,1,0,1,1,157.95,0.0,32.0,True,19.0,0
2073202,9500041357251825,1,1,1,0,187.43,0.0,222.0,False,192.0,0
11388402,9500144278981825,1,0,1,0,0.0,0.0,156.0,True,135.0,0
16028770,9600023035891825,1,1,1,0,136.93,24.0,94.0,False,64.0,1
14375766,9500191310241825,1,1,0,1,146.99,17.0,23.0,False,-7.0,0
12578978,9500158259341825,1,0,0,1,80.95,0.0,368.0,True,339.0,0
13099077,9500161932581825,0,0,1,0,46.49,0.0,210.0,False,180.0,0
15631975,9500241409451825,0,1,1,0,125.49000000000001,49.5,5.0,False,-25.0,0
3849809,9500062514131825,0,0,1,0,8.5,0.0,37.0,False,7.0,0
14821924,9500205311541825,1,0,0,1,113.0,0.0,18.0,False,-12.0,0
13541662,9500166412151825,1,1,1,0,0.0,79.0,6.0,True,0.0,0
4494675,9500070330591825,1,0,1,1,145.99,0.0,255.0,True,242.0,0
16621216,9600031813561825,1,0,1,1,131.49,20.0,304.0,False,274.0,1
20047092,9600110800041825,1,1,1,0,136.93,0.0,336.0,False,306.0,1
15342805,9500223098071825,1,1,0,1,146.99,47.0,12.0,False,-18.0,0
6922281,9500095896861825,1,1,1,1,199.44,30.0,115.0,False,85.0,0
8349331,9500112418881825,1,0,0,1,103.0,0.0,111.0,False,81.0,0
22256010,9600174893081825,1,1,0,0,0.0,0.0,18.0,True,-2.0,1
19222475,9600090507611825,1,0,1,0,125.49000000000001,35.0,81.0,True,59.0,1
15490544,9500231175301825,1,0,1,1,135.5,59.5,10.0,False,-20.0,0
13732653,9500173353871825,1,0,1,1,98.0,0.0,28.0,False,-2.0,0
10771522,9500137295181825,1,0,1,1,133.5,0.0,85.0,False,55.0,0
3669002,9500060506411825,1,1,1,1,239.48000000000002,121.99000000000001,130.0,False,100.0,0
15622926,9500240775501825,1,1,0,1,146.99,61.0,5.0,False,-25.0,0
21191794,9600142357531825,1,0,1,1,133.94,28.0,207.0,False,177.0,1
11636023,9500147203671825,1,1,1,0,188.43,56.99,108.0,False,78.0,0
15927630,9600020921331825,1,0,1,1,100.0,16.0,33.0,False,3.0,1
22839809,9600208941301825,1,1,1,1,183.94,36.0,16.0,False,-14.0,1
23158866,9600236510571825,1,0,0,1,90.95,40.0,8.0,False,-22.0,1
1080033,9500030311151825,1,1,1,1,215.44,48.0,255.0,False,225.0,0
4467945,9500070004211825,1,1,0,1,170.99,73.99000000000001,146.0,True,116.0,0
16966905,9600035230451825,1,0,1,0,63.51,10.0,432.0,False,402.0,1
10885566,9500138330541825,1,1,1,1,232.48000000000002,32.0,108.0,False,78.0,0
14666530,9500200205881825,1,0,1,0,0.0,0.0,4.0,True,-10.0,0
5012627,9500074373671825,1,1,0,1,136.99,0.0,105.0,False,75.0,0
12047597,9500151642431825,1,0,0,1,90.0,0.0,28.0,True,8.0,0
12915999,9500160554811825,1,0,0,0,0.0,0.0,194.0,True,166.0,0
9890437,9500128817651825,1,0,0,1,98.0,0.0,56.0,False,26.0,0
11295553,9500143532841825,1,0,0,1,103.0,0.0,31.0,True,1.0,0
14877553,9500206968741825,1,0,1,1,125.5,20.0,17.0,False,-13.0,0
18488430,9600069472251825,1,0,1,0,0.0,0.0,15.0,True,9.0,1
4539363,9500070643101825,1,0,1,1,170.49,20.0,109.0,False,79.0,0
2345407,9500043883401825,1,1,0,1,147.94,0.0,141.0,False,111.0,0
23066278,9600223360231825,1,0,1,0,0.0,0.0,4.0,True,-18.0,1
10281745,9500132918401825,1,1,1,0,174.49,24.0,104.0,False,74.0,0
8768520,9500116505181825,1,1,0,1,146.99,12.0,115.0,False,85.0,0
15453814,9500228721191825,1,1,1,1,201.49,0.0,10.0,False,-20.0,0
1992449,9500040816141825,1,0,1,0,105.5,0.0,494.0,False,464.0,0
15672558,9500245961121825,1,1,0,1,159.99,48.0,3.0,False,-27.0,0
4436942,9500069609631825,0,0,1,0,0.0,0.0,68.0,True,46.0,0
18210690,9600065453591825,1,1,1,0,123.44,10.0,364.0,False,334.0,1
2393996,9500044324521825,1,1,1,1,201.44,32.0,63.0,False,33.0,0
15533546,9500234497501825,1,0,1,1,156.5,53.5,9.0,False,-21.0,0
20117361,9600112155191825,1,1,1,0,134.93,0.0,394.0,False,364.0,1
13150708,9500162777881825,1,1,0,1,182.94,0.0,208.0,False,178.0,0
17659577,9600054839741825,1,0,1,0,92.45,32.0,53.0,False,23.0,1
5757169,9500083380281825,1,0,0,1,80.95,0.0,60.0,False,30.0,0
16832184,9600034109201825,1,0,1,1,130.49,0.0,349.0,False,319.0,1
6465477,9500091055411825,0,0,1,0,69.49,0.0,443.0,False,413.0,0
16266010,9600027367881825,1,1,1,0,156.93,36.0,363.0,False,333.0,1
17129894,9600039600491825,1,0,1,1,96.0,20.0,104.0,False,74.0,1
20900630,9600134703361825,1,1,1,0,177.93,60.0,292.0,False,262.0,1
20177973,9600113686311825,1,0,0,1,75.0,15.0,166.0,True,160.0,1
192563,9500017512431825,1,1,1,1,243.48000000000002,0.0,450.0,False,420.0,0
17268285,9600047028951825,1,1,1,0,102.94,0.0,50.0,False,20.0,1
2476322,9500045217671825,1,0,1,1,172.49,20.0,60.0,False,30.0,0
11995803,9500150556721825,1,0,0,1,114.95,0.0,70.0,True,42.0,0
10651136,9500136303851825,1,1,1,0,207.48000000000002,38.0,458.0,False,428.0,0
13283501,9500164330011825,1,0,1,1,148.5,0.0,33.0,False,3.0,0
20194205,9600114188401825,1,1,1,0,0.0,25.0,337.0,True,330.0,1
11529668,9500145783281825,1,1,1,0,0.0,0.0,19.0,True,13.0,0
13071882,9500161772771825,1,0,1,0,0.0,30.0,180.0,True,173.0,0
